user_id,Pizza_ordered,Burger_ordered,Pasta_ordered,Pizza_available,Burger_available,Pasta_available,Samosa_ordered,Samosa_available,Kachori_ordered,Kachori_available,Vadapav_ordered,Vadapav_available,Dosa_ordered,Dosa_available,Noodles_ordered,Noodles_available,Maggie_ordered,Maggie_available,target
1637,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
1638,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1639,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
1640,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1
1641,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
1642,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
1643,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
1644,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
1645,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
1646,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1
1647,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
1648,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
1649,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1
1650,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
1651,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1652,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
1653,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
1654,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
1655,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
1656,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
1657,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0
1658,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1
1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1660,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1
1661,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1662,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
1663,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
1664,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
1665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
1666,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1667,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1
1668,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
1669,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1670,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1
1671,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
1672,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
1673,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1674,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1675,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1676,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
1677,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1
1678,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1679,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1
1680,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1681,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
1682,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
1683,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
1684,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
1685,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1
1686,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1
1687,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1688,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1
1689,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1
1690,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1
1691,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
1692,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1
1693,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
1694,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0
1695,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1696,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
1697,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1
1698,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1
1699,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
1700,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
1701,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0
1702,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0
1703,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
1704,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1705,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1706,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0
1707,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
1708,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0
1709,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1710,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1
1711,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
1712,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1
1713,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1
1714,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
1715,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
1716,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
1717,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
1718,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
1719,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
1720,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
1721,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
1722,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
1723,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1
1724,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
1725,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
1726,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1727,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
1728,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
1729,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1730,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
1731,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1732,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0
1733,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1734,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1736,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
1737,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1738,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1739,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1
1740,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1741,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1742,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
1743,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
1744,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1
1745,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
1746,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1
1747,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
1748,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0
1749,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
1750,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
1751,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
1752,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1753,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1
1754,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1
1755,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1
1756,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1
1757,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
1758,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0
1759,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1
1760,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1761,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0
1762,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
1763,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1764,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1765,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
1766,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1
1767,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1
1768,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
1769,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
1770,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
1771,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
1772,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1773,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
1774,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
1775,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1776,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1777,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1778,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1779,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1
1780,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1
1781,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
1782,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1
1783,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1
1784,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
1785,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
1786,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1
1787,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1788,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
1789,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
1790,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
1791,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1792,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1
1793,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1
1794,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1
1795,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
1796,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1797,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1798,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1
1799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1800,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1801,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0
1802,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0
1803,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1804,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1
1805,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
1806,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
1807,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
1808,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
1809,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
1810,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1
1811,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1
1812,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
1813,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1814,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
1815,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1816,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0
1817,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
1818,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
1819,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1820,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1821,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1823,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1
1824,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1
1825,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1
1826,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1827,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1
1828,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1829,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1
1830,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1831,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
1832,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1
1833,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
1834,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
1835,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0
1836,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1
1837,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
1838,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1839,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
1840,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
1841,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
1842,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
1843,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
1844,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
1845,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
1846,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1847,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
1848,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
1849,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1850,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0
1851,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1
1852,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
1853,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1
1854,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1855,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1
1856,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
1857,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1858,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1859,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
1860,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
1861,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1
1862,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1
1863,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1864,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
1865,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
1866,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1867,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
1868,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
1869,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1870,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1871,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1
1872,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
1873,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0
1874,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1
1875,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1
1876,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1877,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1878,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
1879,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1
1880,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1881,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
1882,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
1883,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1885,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
1886,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1
1887,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1
1888,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
1889,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
1890,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
1891,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1892,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1
1893,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
1894,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1
1895,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
1896,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
1897,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
1898,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0
1899,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
1900,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
1901,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1
1902,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0
1903,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1904,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1
1905,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1906,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
1907,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
1908,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0
1909,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0
1910,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1911,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
1912,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1913,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1
1914,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1
1915,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
1916,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
1917,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
1918,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
1919,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0
1920,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
1921,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1923,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1
1924,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
1925,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1926,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1927,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
1928,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
1929,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1930,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1
1931,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1
1932,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
1933,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1
1934,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
1935,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
1936,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
1937,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
1938,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1939,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1
1940,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1941,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
1942,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1
1943,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1944,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
1945,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1
1946,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
1947,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
1948,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1
1949,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1950,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
1951,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
1952,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1
1953,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1954,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1955,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1956,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0
1957,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1958,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
1959,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1960,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
1961,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1
1962,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
1963,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1964,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
1965,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1966,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1
1967,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
1968,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1969,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1970,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
1971,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1
1972,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
1973,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
